"","Index","Status","Sats","RTC.date","RTC.time","FIX.date","FIX.time","Delta.s.","Latitude","Longitude","Altitude.m.","HDOP","eRes","Temperature.C.","Voltage.V.","site","nest","year","FIX.date2","firstfix","trackday","fewpoints","barn_lat","barn_long","distance","close50","close100"
"99",25,"Valid","8/8","21/06/10","14:50:05","21/06/10","14:49:52.891",-12.109,40.13264,-105.17781,1534.59,1.3,0.9,0,0,"MakeBelieve","mb69",2021,"2021-06-10",0,"mb69-06-10",FALSE,40.13194,-105.17807,80.8231280411327,FALSE,TRUE
"100",26,"Valid","9/9","21/06/11","13:00:11","21/06/11","12:59:55.987",-15.013,40.13304,-105.17779,1529.41,1.2,1,0,0,"MakeBelieve","mb69",2021,"2021-06-11",0,"mb69-06-11",FALSE,40.13194,-105.17807,124.450350044885,FALSE,FALSE
"101",27,"Valid","9/9","21/06/11","13:10:11","21/06/11","13:09:55.402",-15.598,40.13276,-105.17769,1534.71,0.9,0.6,0,0,"MakeBelieve","mb69",2021,"2021-06-11",0,"mb69-06-11",FALSE,40.13194,-105.17807,96.6390402585527,FALSE,TRUE
"102",28,"Valid","9/9","21/06/11","13:20:09","21/06/11","13:19:53.897",-15.103,40.13263,-105.17783,1532.83,1.5,3.2,0,0,"MakeBelieve","mb69",2021,"2021-06-11",0,"mb69-06-11",FALSE,40.13194,-105.17807,79.2991922500353,FALSE,TRUE
"103",29,"Valid","7/7","21/06/11","13:30:08","21/06/11","13:29:52.920",-15.08,40.1331,-105.17776,1531.12,1.9,1,0,0,"MakeBelieve","mb69",2021,"2021-06-11",0,"mb69-06-11",FALSE,40.13194,-105.17807,131.485008463588,FALSE,FALSE
"104",30,"Valid","7/7","21/06/11","13:40:04","21/06/11","13:39:48.892",-15.108,40.13264,-105.17788,1532.35,1.5,1.1,0,0,"MakeBelieve","mb69",2021,"2021-06-11",0,"mb69-06-11",FALSE,40.13194,-105.17807,79.3949837564245,FALSE,TRUE
"105",31,"Valid","9/9","21/06/11","13:50:04","21/06/11","13:49:48.875",-15.125,40.13275,-105.17775,1535.79,1.3,1,0,0,"MakeBelieve","mb69",2021,"2021-06-11",0,"mb69-06-11",FALSE,40.13194,-105.17807,93.984316641469,FALSE,TRUE
"106",32,"Valid","8/8","21/06/11","14:00:04","21/06/11","13:59:48.817",-15.183,40.13299,-105.18204,1530.01,3.3,0.6,0,0,"MakeBelieve","mb69",2021,"2021-06-11",0,"mb69-06-11",FALSE,40.13194,-105.17807,357.881103179952,FALSE,FALSE
"107",33,"Valid","8/8","21/06/11","14:10:04","21/06/11","14:09:48.820",-15.18,40.13264,-105.17784,1533.8,1.3,1.1,0,0,"MakeBelieve","mb69",2021,"2021-06-11",0,"mb69-06-11",FALSE,40.13194,-105.17807,80.1598271500842,FALSE,TRUE
"108",34,"Valid","9/9","21/06/11","14:20:04","21/06/11","14:19:48.802",-15.198,40.13274,-105.1777,1537.98,1.1,0.8,0,0,"MakeBelieve","mb69",2021,"2021-06-11",0,"mb69-06-11",FALSE,40.13194,-105.17807,94.2611104755821,FALSE,TRUE
"109",35,"Valid","8/8","21/06/11","14:30:05","21/06/11","14:29:49.745",-15.255,40.12957,-105.18589,1532.79,1.4,0.7,0,0,"MakeBelieve","mb69",2021,"2021-06-11",0,"mb69-06-11",FALSE,40.13194,-105.17807,716.575478912809,FALSE,FALSE
"110",36,"Valid","8/8","21/06/11","14:40:04","21/06/11","14:39:48.744",-15.256,40.1327,-105.17758,1537.85,1.2,1,0,0,"MakeBelieve","mb69",2021,"2021-06-11",0,"mb69-06-11",FALSE,40.13194,-105.17807,94.1565265005653,FALSE,TRUE
"111",37,"Valid","8/8","21/06/11","14:50:05","21/06/11","14:49:49.691",-15.309,40.13283,-105.17728,1539.45,1.6,0.9,0,0,"MakeBelieve","mb69",2021,"2021-06-11",0,"mb69-06-11",FALSE,40.13194,-105.17807,119.580200760464,FALSE,FALSE
"112",38,"Valid","8/8","21/06/12","13:00:04","21/06/12","12:59:45.594",-18.406,40.13267,-105.17775,1537.69,1.1,1.2,0,0,"MakeBelieve","mb69",2021,"2021-06-12",0,"mb69-06-12",FALSE,40.13194,-105.17807,85.5224437243237,FALSE,TRUE
"113",39,"Valid","7/7","21/06/12","13:10:05","21/06/12","13:09:46.570",-18.43,40.13261,-105.17787,1556.56,1.4,6.2,0,0,"MakeBelieve","mb69",2021,"2021-06-12",0,"mb69-06-12",FALSE,40.13194,-105.17807,76.3227398074886,FALSE,TRUE
"114",40,"Valid","8/8","21/06/12","13:20:04","21/06/12","13:19:45.588",-18.412,40.13268,-105.17779,1535.25,1.1,1.4,0,0,"MakeBelieve","mb69",2021,"2021-06-12",0,"mb69-06-12",FALSE,40.13194,-105.17807,85.5628044664889,FALSE,TRUE
"115",41,"Valid","9/9","21/06/12","13:30:04","21/06/12","13:29:45.568",-18.432,40.13274,-105.17772,1541.17,1.1,0.8,0,0,"MakeBelieve","mb69",2021,"2021-06-12",0,"mb69-06-12",FALSE,40.13194,-105.17807,93.7046218183954,FALSE,TRUE
"116",42,"Valid","9/9","21/06/12","13:40:07","21/06/12","13:39:48.533",-18.467,40.13068,-105.18093,1594.78,1.1,14.3,0,0,"MakeBelieve","mb69",2021,"2021-06-12",0,"mb69-06-12",FALSE,40.13194,-105.17807,281.054924037933,FALSE,FALSE
"117",43,"Valid","7/7","21/06/12","13:50:04","21/06/12","13:49:45.518",-18.482,40.1331,-105.17772,1533.03,1.6,0.9,0,0,"MakeBelieve","mb69",2021,"2021-06-12",0,"mb69-06-12",FALSE,40.13194,-105.17807,132.212233050353,FALSE,FALSE
"118",44,"Valid","9/9","21/06/12","14:00:09","21/06/12","13:59:50.458",-18.542,40.13324,-105.17641,1534.5,1.4,0.7,0,0,"MakeBelieve","mb69",2021,"2021-06-12",0,"mb69-06-12",FALSE,40.13194,-105.17807,202.120806399422,FALSE,FALSE
"119",45,"Valid","9/9","21/06/12","14:10:05","21/06/12","14:09:46.472",-18.528,40.13265,-105.17776,1546.71,1.2,4.6,0,0,"MakeBelieve","mb69",2021,"2021-06-12",0,"mb69-06-12",FALSE,40.13194,-105.17807,83.1459147410787,FALSE,TRUE
"120",46,"Valid","9/9","21/06/12","14:20:10","21/06/12","14:19:51.404",-18.596,40.13729,-105.18008,1527.37,1.6,1,0,0,"MakeBelieve","mb69",2021,"2021-06-12",0,"mb69-06-12",FALSE,40.13194,-105.17807,618.255184776768,FALSE,FALSE
"121",47,"Valid","9/9","21/06/12","14:30:04","21/06/12","14:29:45.418",-18.582,40.1327,-105.1777,1539.83,1.3,1.2,0,0,"MakeBelieve","mb69",2021,"2021-06-12",0,"mb69-06-12",FALSE,40.13194,-105.17807,90.0878015700867,FALSE,TRUE
"122",48,"Valid","8/9","21/06/12","14:40:10","21/06/12","14:39:51.369",-18.631,40.12858,-105.18732,1538.06,1.2,1.1,0,0,"MakeBelieve","mb69",2021,"2021-06-12",0,"mb69-06-12",FALSE,40.13194,-105.17807,872.210627927093,FALSE,FALSE
"123",49,"Valid","9/9","21/06/12","14:50:04","21/06/12","14:49:45.369",-18.631,40.13269,-105.17762,1538.76,1.2,1.5,0,0,"MakeBelieve","mb69",2021,"2021-06-12",0,"mb69-06-12",FALSE,40.13194,-105.17807,91.6850886286039,FALSE,TRUE
"124",50,"Valid","8/8","21/06/13","13:00:04","21/06/13","12:59:42.350",-21.65,40.1326,-105.17804,1539.08,1.1,0.8,0,0,"MakeBelieve","mb69",2021,"2021-06-13",0,"mb69-06-13",FALSE,40.13194,-105.17807,73.3291262534354,FALSE,TRUE
"125",51,"Valid","7/7","21/06/13","13:10:04","21/06/13","13:09:42.317",-21.683,40.13264,-105.17783,1539.77,1.6,1.4,0,0,"MakeBelieve","mb69",2021,"2021-06-13",0,"mb69-06-13",FALSE,40.13194,-105.17807,80.3724982635258,FALSE,TRUE
"126",52,"Valid","8/9","21/06/13","13:20:06","21/06/13","13:19:44.319",-21.681,40.13012,-105.18595,1541.97,1.9,1.1,0,0,"MakeBelieve","mb69",2021,"2021-06-13",0,"mb69-06-13",FALSE,40.13194,-105.17807,701.3608107236,FALSE,FALSE
"127",53,"Valid","7/7","21/06/13","13:30:04","21/06/13","13:29:42.308",-21.692,40.13276,-105.1776,1535.89,1.6,0.8,0,0,"MakeBelieve","mb69",2021,"2021-06-13",0,"mb69-06-13",FALSE,40.13194,-105.17807,99.4725875707863,FALSE,TRUE
"128",54,"Valid","9/9","21/06/13","13:40:11","21/06/13","13:39:49.199",-21.801,40.13314,-105.17821,1531.65,1.5,1.7,0,0,"MakeBelieve","mb69",2021,"2021-06-13",0,"mb69-06-13",FALSE,40.13194,-105.17807,133.777802323416,FALSE,FALSE
"129",56,"Valid","8/8","21/06/13","14:00:07","21/06/13","13:59:45.250",-21.75,40.13259,-105.17804,1530.97,1.4,1,0,0,"MakeBelieve","mb69",2021,"2021-06-13",0,"mb69-06-13",FALSE,40.13194,-105.17807,72.2194400214376,FALSE,TRUE
"130",58,"Valid","9/9","21/06/13","14:20:06","21/06/13","14:19:44.201",-21.799,40.13267,-105.17782,1541.56,1.1,2.4,0,0,"MakeBelieve","mb69",2021,"2021-06-13",0,"mb69-06-13",FALSE,40.13194,-105.17807,83.8108388312993,FALSE,TRUE
"131",59,"Valid","6/6","21/06/13","14:30:04","21/06/13","14:29:42.142",-21.858,40.13272,-105.17793,1542.3,2.1,2,0,0,"MakeBelieve","mb69",2021,"2021-06-13",0,"mb69-06-13",FALSE,40.13194,-105.17807,87.4270658944104,FALSE,TRUE
"132",60,"Valid","8/8","21/06/13","14:40:06","21/06/13","14:39:44.150",-21.85,40.13264,-105.17784,1546.45,1.5,1.5,0,0,"MakeBelieve","mb69",2021,"2021-06-13",0,"mb69-06-13",FALSE,40.13194,-105.17807,80.1598271500842,FALSE,TRUE
"133",61,"Valid","4/4","21/06/13","14:50:08","21/06/13","14:49:46.135",-21.865,40.13265,-105.1779,1546.45,3.8,0.1,0,0,"MakeBelieve","mb69",2021,"2021-06-13",0,"mb69-06-13",FALSE,40.13194,-105.17807,80.1567554079762,FALSE,TRUE
"134",62,"Valid","7/7","21/06/14","13:00:08","21/06/14","12:59:43.224",-24.776,40.13271,-105.17783,1540.33,1.3,2.8,0,0,"MakeBelieve","mb69",2021,"2021-06-14",0,"mb69-06-14",FALSE,40.13194,-105.17807,87.9114237027343,FALSE,TRUE
"135",63,"Valid","9/9","21/06/14","13:10:04","21/06/14","13:09:39.154",-24.846,40.13266,-105.17781,1539.07,1.2,0.8,0,0,"MakeBelieve","mb69",2021,"2021-06-14",0,"mb69-06-14",FALSE,40.13194,-105.17807,82.9610072893788,FALSE,TRUE
"136",64,"Valid","8/8","21/06/14","13:20:04","21/06/14","13:19:39.166",-24.834,40.1326,-105.17777,1546.7,1.4,0.8,0,0,"MakeBelieve","mb69",2021,"2021-06-14",0,"mb69-06-14",FALSE,40.13194,-105.17807,77.6168765281667,FALSE,TRUE
"137",65,"Valid","9/9","21/06/14","13:30:11","21/06/14","13:29:46.146",-24.854,40.13261,-105.17777,1543.51,1,1.2,0,0,"MakeBelieve","mb69",2021,"2021-06-14",0,"mb69-06-14",FALSE,40.13194,-105.17807,78.6661205261833,FALSE,TRUE
"138",66,"Valid","9/9","21/06/14","13:40:11","21/06/14","13:39:45.593",-25.407,40.13277,-105.17758,1537.08,1.3,1,0,0,"MakeBelieve","mb69",2021,"2021-06-14",0,"mb69-06-14",FALSE,40.13194,-105.17807,101.181499440962,FALSE,FALSE
"139",67,"Valid","9/9","21/06/14","13:50:07","21/06/14","13:49:42.058",-24.942,40.13391,-105.17895,1537.14,1.7,0.9,0,0,"MakeBelieve","mb69",2021,"2021-06-14",0,"mb69-06-14",FALSE,40.13194,-105.17807,231.243845447916,FALSE,FALSE
"140",68,"Valid","8/8","21/06/14","14:00:10","21/06/14","13:59:45.043",-24.957,40.13678,-105.17965,1529.59,1.4,1.1,0,0,"MakeBelieve","mb69",2021,"2021-06-14",0,"mb69-06-14",FALSE,40.13194,-105.17807,554.03341646042,FALSE,FALSE
"141",69,"Valid","9/9","21/06/14","14:10:04","21/06/14","14:09:39.045",-24.955,40.13269,-105.17765,1535.76,1.4,1.4,0,0,"MakeBelieve","mb69",2021,"2021-06-14",0,"mb69-06-14",FALSE,40.13194,-105.17807,90.6452778231797,FALSE,TRUE
"142",70,"Valid","6/6","21/06/14","14:20:05","21/06/14","14:19:40.027",-24.973,40.13257,-105.17785,1534.18,1.7,2.4,0,0,"MakeBelieve","mb69",2021,"2021-06-14",0,"mb69-06-14",FALSE,40.13194,-105.17807,72.4227644119395,FALSE,TRUE
"143",71,"Valid","8/8","21/06/14","14:30:04","21/06/14","14:29:39.005",-24.995,40.13273,-105.17776,1537.89,1.7,0.6,0,0,"MakeBelieve","mb69",2021,"2021-06-14",0,"mb69-06-14",FALSE,40.13194,-105.17807,91.6119695281435,FALSE,TRUE
"144",72,"Valid","6/6","21/06/14","14:40:05","21/06/14","14:39:39.956",-25.044,40.13269,-105.17796,1534.47,2.4,0.7,0,0,"MakeBelieve","mb69",2021,"2021-06-14",0,"mb69-06-14",FALSE,40.13194,-105.17807,83.8039346865127,FALSE,TRUE
"145",73,"Valid","9/9","21/06/14","14:50:04","21/06/14","14:49:38.934",-25.066,40.13715,-105.18021,1530.03,1.2,1.1,0,0,"MakeBelieve","mb69",2021,"2021-06-14",0,"mb69-06-14",FALSE,40.13194,-105.17807,606.572819881383,FALSE,FALSE
"146",74,"Valid","7/7","21/06/15","13:00:05","21/06/15","12:59:37.011",-27.989,40.13268,-105.17778,1536.22,1.3,1,0,0,"MakeBelieve","mb69",2021,"2021-06-15",0,"mb69-06-15",FALSE,40.13194,-105.17807,85.8044172939016,FALSE,TRUE
"147",75,"Valid","9/9","21/06/15","13:10:11","21/06/15","13:09:42.797",-28.203,40.13229,-105.17655,1537.52,1,1,0,0,"MakeBelieve","mb69",2021,"2021-06-15",0,"mb69-06-15",FALSE,40.13194,-105.17807,135.251843492719,FALSE,FALSE
"148",76,"Valid","9/9","21/06/15","13:20:10","21/06/15","13:19:41.973",-28.027,40.1328,-105.17788,1536.29,1.1,1.4,0,0,"MakeBelieve","mb69",2021,"2021-06-15",0,"mb69-06-15",FALSE,40.13194,-105.17807,96.8552785857883,FALSE,TRUE
"149",77,"Valid","6/6","21/06/15","13:30:04","21/06/15","13:29:35.960",-28.04,40.13261,-105.17796,1535.41,4,1.6,0,0,"MakeBelieve","mb69",2021,"2021-06-15",0,"mb69-06-15",FALSE,40.13194,-105.17807,74.9833060062357,FALSE,TRUE
"150",78,"Valid","6/6","21/06/15","13:40:04","21/06/15","13:39:35.941",-28.059,40.13263,-105.1778,1543.43,1.4,0.7,0,0,"MakeBelieve","mb69",2021,"2021-06-15",0,"mb69-06-15",FALSE,40.13194,-105.17807,79.9968775540737,FALSE,TRUE
"151",79,"Valid","8/8","21/06/15","13:50:04","21/06/15","13:49:35.889",-28.111,40.13267,-105.17774,1541.03,1.5,1,0,0,"MakeBelieve","mb69",2021,"2021-06-15",0,"mb69-06-15",FALSE,40.13194,-105.17807,85.7980423258514,FALSE,TRUE
"152",80,"Valid","9/9","21/06/15","14:00:04","21/06/15","13:59:35.879",-28.121,40.13647,-105.17938,1524.19,1.2,1.1,0,0,"MakeBelieve","mb69",2021,"2021-06-15",0,"mb69-06-15",FALSE,40.13194,-105.17807,515.240272555019,FALSE,FALSE
"153",81,"Valid","7/7","21/06/15","14:10:08","21/06/15","14:09:39.876",-28.124,40.13265,-105.17772,1551.03,1.2,2.1,0,0,"MakeBelieve","mb69",2021,"2021-06-15",0,"mb69-06-15",FALSE,40.13194,-105.17807,84.2912303905817,FALSE,TRUE
"154",82,"Valid","7/7","21/06/15","14:20:04","21/06/15","14:19:35.830",-28.17,40.1372,-105.1801,1531.14,1.7,0.6,0,0,"MakeBelieve","mb69",2021,"2021-06-15",0,"mb69-06-15",FALSE,40.13194,-105.17807,609.141347053089,FALSE,FALSE
"155",83,"Valid","8/8","21/06/15","14:30:04","21/06/15","14:29:35.821",-28.179,40.1327,-105.17778,1536.46,1.2,1.3,0,0,"MakeBelieve","mb69",2021,"2021-06-15",0,"mb69-06-15",FALSE,40.13194,-105.17807,87.9333583344835,FALSE,TRUE
"156",84,"Valid","7/7","21/06/15","14:40:07","21/06/15","14:39:38.835",-28.165,40.13274,-105.17785,1536.65,2.3,1.3,0,0,"MakeBelieve","mb69",2021,"2021-06-15",0,"mb69-06-15",FALSE,40.13194,-105.17807,90.7871019347396,FALSE,TRUE
"157",85,"Valid","9/9","21/06/15","14:50:04","21/06/15","14:49:35.724",-28.276,40.13269,-105.17766,1539.35,1.2,1.9,0,0,"MakeBelieve","mb69",2021,"2021-06-15",0,"mb69-06-15",FALSE,40.13194,-105.17807,90.3121011256106,FALSE,TRUE
"158",86,"Valid","8/8","21/06/16","13:00:04","21/06/16","12:59:32.857",-31.143,40.13266,-105.1778,1540.57,1,0.7,0,0,"MakeBelieve","mb69",2021,"2021-06-16",0,"mb69-06-16",FALSE,40.13194,-105.17807,83.192714104891,FALSE,TRUE
"159",87,"Valid","6/6","21/06/16","13:10:05","21/06/16","13:09:33.874",-31.126,40.13263,-105.17777,1539.01,1.8,2.2,0,0,"MakeBelieve","mb69",2021,"2021-06-16",0,"mb69-06-16",FALSE,40.13194,-105.17807,80.7695119837475,FALSE,TRUE
"160",88,"Valid","9/9","21/06/16","13:20:11","21/06/16","13:19:39.800",-31.2,40.13234,-105.17674,1540.03,1,1.1,0,0,"MakeBelieve","mb69",2021,"2021-06-16",0,"mb69-06-16",FALSE,40.13194,-105.17807,121.745418819435,FALSE,FALSE
"161",89,"Valid","9/9","21/06/16","13:30:04","21/06/16","13:29:32.784",-31.216,40.13265,-105.17781,1539.17,1.2,2.1,0,0,"MakeBelieve","mb69",2021,"2021-06-16",0,"mb69-06-16",FALSE,40.13194,-105.17807,81.8915163661222,FALSE,TRUE
"162",90,"Valid","7/7","21/06/16","13:40:04","21/06/16","13:39:32.797",-31.203,40.13262,-105.17788,1540.7,3.2,0.3,0,0,"MakeBelieve","mb69",2021,"2021-06-16",0,"mb69-06-16",FALSE,40.13194,-105.17807,77.2222511998828,FALSE,TRUE
"163",91,"Valid","9/9","21/06/16","13:50:04","21/06/16","13:49:32.784",-31.216,40.13268,-105.17779,1542.66,1.2,2.3,0,0,"MakeBelieve","mb69",2021,"2021-06-16",0,"mb69-06-16",FALSE,40.13194,-105.17807,85.5628044664889,FALSE,TRUE
"164",92,"Valid","8/8","21/06/16","14:00:04","21/06/16","13:59:32.759",-31.241,40.13272,-105.17782,1552.57,1.5,1.5,0,0,"MakeBelieve","mb69",2021,"2021-06-16",0,"mb69-06-16",FALSE,40.13194,-105.17807,89.1914522394494,FALSE,TRUE
"165",93,"Valid","8/8","21/06/16","14:10:04","21/06/16","14:09:32.691",-31.309,40.13269,-105.17777,1540.76,1.2,1,0,0,"MakeBelieve","mb69",2021,"2021-06-16",0,"mb69-06-16",FALSE,40.13194,-105.17807,87.1146436857603,FALSE,TRUE
"166",94,"Valid","9/9","21/06/16","14:20:05","21/06/16","14:19:33.719",-31.281,40.1329,-105.17799,1537.33,1.2,1.1,0,0,"MakeBelieve","mb69",2021,"2021-06-16",0,"mb69-06-16",FALSE,40.13194,-105.17807,106.813531593656,FALSE,FALSE
"167",95,"Valid","8/8","21/06/16","14:30:05","21/06/16","14:29:33.668",-31.332,40.13807,-105.19183,1542.14,1.3,0.8,0,0,"MakeBelieve","mb69",2021,"2021-06-16",0,"mb69-06-16",FALSE,40.13194,-105.17807,1355.92253880641,FALSE,FALSE
"168",96,"Valid","9/9","21/06/16","14:40:04","21/06/16","14:39:32.630",-31.37,40.12967,-105.18563,1537.59,1.2,1,0,0,"MakeBelieve","mb69",2021,"2021-06-16",0,"mb69-06-16",FALSE,40.13194,-105.17807,691.889173706474,FALSE,FALSE
"169",97,"Valid","7/7","21/06/16","14:50:04","21/06/16","14:49:32.651",-31.349,40.13266,-105.17775,1542.88,1.1,2.5,0,0,"MakeBelieve","mb69",2021,"2021-06-16",0,"mb69-06-16",FALSE,40.13194,-105.17807,84.4707895558287,FALSE,TRUE
"170",98,"Valid","7/8","21/06/17","13:00:04","21/06/17","12:59:29.689",-34.311,40.13268,-105.1778,1542.66,1.4,1.8,0,0,"MakeBelieve","mb69",2021,"2021-06-17",0,"mb69-06-17",FALSE,40.13194,-105.17807,85.3290207338606,FALSE,TRUE
"171",99,"Valid","7/7","21/06/17","13:10:05","21/06/17","13:09:30.671",-34.329,40.13271,-105.17772,1542.39,3.2,1.3,0,0,"MakeBelieve","mb69",2021,"2021-06-17",0,"mb69-06-17",FALSE,40.13194,-105.17807,90.5530154645223,FALSE,TRUE
"172",100,"Valid","9/9","21/06/17","13:20:05","21/06/17","13:19:30.656",-34.344,40.13673,-105.18131,1530.8,1,0.7,0,0,"MakeBelieve","mb69",2021,"2021-06-17",0,"mb69-06-17",FALSE,40.13194,-105.17807,599.27737263689,FALSE,FALSE
"173",101,"Valid","7/7","21/06/17","13:30:04","21/06/17","13:29:29.665",-34.335,40.13274,-105.1778,1547.63,1.6,2.5,0,0,"MakeBelieve","mb69",2021,"2021-06-17",0,"mb69-06-17",FALSE,40.13194,-105.17807,91.7619992871758,FALSE,TRUE
"174",102,"Valid","9/9","21/06/17","13:40:04","21/06/17","13:39:29.612",-34.388,40.13365,-105.17842,1533.41,1.1,2.1,0,0,"MakeBelieve","mb69",2021,"2021-06-17",0,"mb69-06-17",FALSE,40.13194,-105.17807,192.202498690843,FALSE,FALSE
"175",103,"Valid","8/8","21/06/17","13:50:09","21/06/17","13:49:34.579",-34.421,40.13677,-105.17967,1534.64,1.5,0.4,0,0,"MakeBelieve","mb69",2021,"2021-06-17",0,"mb69-06-17",FALSE,40.13194,-105.17807,553.373968058708,FALSE,FALSE
"176",104,"Valid","9/9","21/06/17","14:00:04","21/06/17","13:59:29.587",-34.413,40.13316,-105.18232,1530.85,1.5,1.5,0,0,"MakeBelieve","mb69",2021,"2021-06-17",0,"mb69-06-17",FALSE,40.13194,-105.17807,386.723480216018,FALSE,FALSE
"177",105,"Valid","7/7","21/06/17","14:10:07","21/06/17","14:09:32.531",-34.469,40.13269,-105.1777,1543.01,2,1.3,0,0,"MakeBelieve","mb69",2021,"2021-06-17",0,"mb69-06-17",FALSE,40.13194,-105.17807,89.0485282395664,FALSE,TRUE
"178",106,"Valid","8/9","21/06/17","14:20:06","21/06/17","14:19:31.514",-34.486,40.12956,-105.18534,1544.72,1.5,0.6,0,0,"MakeBelieve","mb69",2021,"2021-06-17",0,"mb69-06-17",FALSE,40.13194,-105.17807,673.62913080786,FALSE,FALSE
"179",107,"Valid","8/8","21/06/17","14:30:04","21/06/17","14:29:29.486",-34.514,40.12952,-105.18551,1539.85,1.2,0.7,0,0,"MakeBelieve","mb69",2021,"2021-06-17",0,"mb69-06-17",FALSE,40.13194,-105.17807,688.701276860804,FALSE,FALSE
"180",108,"Valid","9/9","21/06/17","14:40:04","21/06/17","14:39:29.501",-34.499,40.13271,-105.17764,1540.7,1.2,1.2,0,0,"MakeBelieve","mb69",2021,"2021-06-17",0,"mb69-06-17",FALSE,40.13194,-105.17807,93.0221421664363,FALSE,TRUE
"181",109,"Valid","7/7","21/06/17","14:50:04","21/06/17","14:49:29.482",-34.518,40.13267,-105.17783,1542.38,1.4,0.9,0,0,"MakeBelieve","mb69",2021,"2021-06-17",0,"mb69-06-17",FALSE,40.13194,-105.17807,83.5982257111498,FALSE,TRUE
"182",110,"Valid","8/9","21/06/18","13:00:06","21/06/18","12:59:28.549",-37.451,40.13315,-105.17817,1535.29,1.6,1.1,0,0,"MakeBelieve","mb69",2021,"2021-06-18",0,"mb69-06-18",FALSE,40.13194,-105.17807,134.625042307901,FALSE,FALSE
"183",111,"Valid","5/5","21/06/18","13:10:08","21/06/18","13:09:30.518",-37.482,40.13258,-105.17782,1536.34,2.7,0.6,0,0,"MakeBelieve","mb69",2021,"2021-06-18",0,"mb69-06-18",FALSE,40.13194,-105.17807,74.1893533217783,FALSE,TRUE
"184",112,"Valid","7/7","21/06/18","13:20:04","21/06/18","13:19:26.505",-37.495,40.13267,-105.17777,1541.67,1.4,1.4,0,0,"MakeBelieve","mb69",2021,"2021-06-18",0,"mb69-06-18",FALSE,40.13194,-105.17807,84.9942079137187,FALSE,TRUE
"185",113,"Valid","8/8","21/06/18","13:30:04","21/06/18","13:29:26.485",-37.515,40.13276,-105.17765,1539.17,1.5,1.7,0,0,"MakeBelieve","mb69",2021,"2021-06-18",0,"mb69-06-18",FALSE,40.13194,-105.17807,97.8342999738949,FALSE,TRUE
"186",114,"Valid","7/7","21/06/18","13:40:04","21/06/18","13:39:26.469",-37.531,40.12997,-105.18642,1538.38,3.9,0.8,0,0,"MakeBelieve","mb69",2021,"2021-06-18",0,"mb69-06-18",FALSE,40.13194,-105.17807,744.533073903378,FALSE,FALSE
"187",115,"Valid","9/9","21/06/18","13:50:04","21/06/18","13:49:26.475",-37.525,40.13268,-105.17785,1539.04,1.1,1,0,0,"MakeBelieve","mb69",2021,"2021-06-18",0,"mb69-06-18",FALSE,40.13194,-105.17807,84.2797424513437,FALSE,TRUE
"188",116,"Valid","9/9","21/06/18","14:00:11","21/06/18","13:59:33.425",-37.575,40.12917,-105.18441,1537.36,1.2,0.7,0,0,"MakeBelieve","mb69",2021,"2021-06-18",0,"mb69-06-18",FALSE,40.13194,-105.17807,621.767605741206,FALSE,FALSE
"189",117,"Valid","8/8","21/06/18","14:10:07","21/06/18","14:09:29.405",-37.595,40.12959,-105.18903,1531.52,1.2,1.3,0,0,"MakeBelieve","mb69",2021,"2021-06-18",0,"mb69-06-18",FALSE,40.13194,-105.17807,969.889253747118,FALSE,FALSE
"190",118,"Valid","7/7","21/06/18","14:20:05","21/06/18","14:19:27.345",-37.655,40.13263,-105.17782,1533.92,1.5,1.3,0,0,"MakeBelieve","mb69",2021,"2021-06-18",0,"mb69-06-18",FALSE,40.13194,-105.17807,79.5233002077105,FALSE,TRUE
"191",2,"Valid","8/8","21/06/07","13:00:14","21/06/07","13:00:09.012",-4.988,40.10119,-105.24717,1624.11,1.3,2.1,0,0,"Schaaps","sc108",2021,"2021-06-07",0,"sc108-06-07",FALSE,40.10135,-105.2477,48.5584760113076,TRUE,TRUE
"192",4,"Valid","9/9","21/06/07","13:20:09","21/06/07","13:20:03.976",-5.024,40.09563,-105.24087,1592.22,0.9,1.3,0,0,"Schaaps","sc108",2021,"2021-06-07",0,"sc108-06-07",FALSE,40.10135,-105.2477,861.730786797515,FALSE,FALSE
"193",6,"Valid","6/6","21/06/07","13:40:04","21/06/07","13:39:58.965",-5.035,40.10125,-105.2474,1608.25,2.3,3,0,0,"Schaaps","sc108",2021,"2021-06-07",0,"sc108-06-07",FALSE,40.10135,-105.2477,27.8862147177667,TRUE,TRUE
"194",7,"Valid","8/8","21/06/07","13:50:05","21/06/07","13:49:59.951",-5.049,40.09295,-105.24481,1579.98,1.5,1.1,0,0,"Schaaps","sc108",2021,"2021-06-07",0,"sc108-06-07",FALSE,40.10135,-105.2477,964.714136774728,FALSE,FALSE
"195",8,"Valid","9/9","21/06/07","14:00:04","21/06/07","13:59:58.902",-5.098,40.09296,-105.24485,1578.5,1.3,1.4,0,0,"Schaaps","sc108",2021,"2021-06-07",0,"sc108-06-07",FALSE,40.10135,-105.2477,962.774002651877,FALSE,FALSE
"196",9,"Valid","8/9","21/06/07","14:10:04","21/06/07","14:09:58.924",-5.076,40.09267,-105.24142,1581.34,1.4,1,0,0,"Schaaps","sc108",2021,"2021-06-07",0,"sc108-06-07",FALSE,40.10135,-105.2477,1102.57845584327,FALSE,FALSE
